visittype,form_id,form_name,form_desc,form_type,show_intake,cat_id,cat_name,cat_description,cat_level,parent_id,cat_ord,cat_sibling_ord,cat_loinc_code,num_signatures,pgbreak,cat_snomed_cid,cat_ancestor_id,question_id,q_ord,q_format,question_text,can_be_hidden,is_hidden,is_required,is_formrequired,loinc_code,q_external_id,q_snomed_cid,is_goldenthread,include_in_summary,is_print_label,client_field,control_alignment,is_line_break,label_x,control_x,after_spacing,after_line,is_label_bold,label_large,question_validation,start_range,end_range,max_len,field_len,default_answer,multi_line,line_spacing,calc,calc_formula,is_lookup,lookup_table,lookup_where,lookup_id,lookup_desc,lookup_sql,q_is_notificationtrigger,hl7_mapping,q_units,q_ancestor_id,answer_id,a_ord,answer,answer_text_long,a_external_id,a_loinc_code,a_snomed_cid,is_notes,is_default,a_is_notificationtrigger,can_add_visit_types,add_visit_types,show_question_ids,weight,a_units,hl7_code,a_ancestor_id,form_ver_id
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614967,56,NPB,Q5. <u><b>Stimulants</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614967,1138239,1,0 - never,0 - never,,,,False,False,False,,,,,,,1138239,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614967,56,NPB,Q5. <u><b>Stimulants</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614967,1138240,2,5 - once/twice,5 - once/twice,,,,False,False,False,,,,,,,1138240,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614967,56,NPB,Q5. <u><b>Stimulants</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614967,1138241,3,6 - monthly,6 - monthly,,,,False,False,False,,,,,,,1138241,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614967,56,NPB,Q5. <u><b>Stimulants</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614967,1138242,4,7 - weekly,7 - weekly,,,,False,False,False,,,,,,,1138242,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614967,56,NPB,Q5. <u><b>Stimulants</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614967,1138243,5,8 - daily/almost,8 - daily/almost daily,,,,False,False,False,,,,,,,1138243,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614968,57,NPB,Q5. <u><b>Inhalants</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614968,1138244,1,0 - never,0 - never,,,,False,False,False,,,,,,,1138244,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614968,57,NPB,Q5. <u><b>Inhalants</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614968,1138245,2,5 - once/twice,5 - once/twice,,,,False,False,False,,,,,,,1138245,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614968,57,NPB,Q5. <u><b>Inhalants</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614968,1138246,3,6 - monthly,6 - monthly,,,,False,False,False,,,,,,,1138246,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614968,57,NPB,Q5. <u><b>Inhalants</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614968,1138247,4,7 - weekly,7 - weekly,,,,False,False,False,,,,,,,1138247,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614968,57,NPB,Q5. <u><b>Inhalants</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614968,1138248,5,8 - daily/almost,8 - daily/almost daily,,,,False,False,False,,,,,,,1138248,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614969,58,NPB,Q5. <u><b>Sedatives</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614969,1138249,1,0 - never,0 - never,,,,False,False,False,,,,,,,1138249,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614969,58,NPB,Q5. <u><b>Sedatives</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614969,1138250,2,5 - once/twice,5 - once/twice,,,,False,False,False,,,,,,,1138250,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614969,58,NPB,Q5. <u><b>Sedatives</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614969,1138251,3,6 - monthly,6 - monthly,,,,False,False,False,,,,,,,1138251,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614969,58,NPB,Q5. <u><b>Sedatives</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614969,1138252,4,7 - weekly,7 - weekly,,,,False,False,False,,,,,,,1138252,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614969,58,NPB,Q5. <u><b>Sedatives</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614969,1138253,5,8 - daily/almost,8 - daily/almost daily,,,,False,False,False,,,,,,,1138253,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614970,59,NPB,Q5. <u><b>Hallucinogens</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614970,1138254,1,0 - never,0 - never,,,,False,False,False,,,,,,,1138254,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614970,59,NPB,Q5. <u><b>Hallucinogens</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614970,1138255,2,5 - once/twice,5 - once/twice,,,,False,False,False,,,,,,,1138255,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614970,59,NPB,Q5. <u><b>Hallucinogens</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614970,1138256,3,6 - monthly,6 - monthly,,,,False,False,False,,,,,,,1138256,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614970,59,NPB,Q5. <u><b>Hallucinogens</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614970,1138257,4,7 - weekly,7 - weekly,,,,False,False,False,,,,,,,1138257,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614970,59,NPB,Q5. <u><b>Hallucinogens</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614970,1138258,5,8 - daily/almost,8 - daily/almost daily,,,,False,False,False,,,,,,,1138258,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614971,60,NPB,Q5. <u><b>Opioids</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614971,1138259,1,0 - never,0 - never,,,,False,False,False,,,,,,,1138259,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614971,60,NPB,Q5. <u><b>Opioids</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614971,1138260,2,5 - once/twice,5 - once/twice,,,,False,False,False,,,,,,,1138260,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614971,60,NPB,Q5. <u><b>Opioids</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614971,1138261,3,6 - monthly,6 - monthly,,,,False,False,False,,,,,,,1138261,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614971,60,NPB,Q5. <u><b>Opioids</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614971,1138262,4,7 - weekly,7 - weekly,,,,False,False,False,,,,,,,1138262,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614971,60,NPB,Q5. <u><b>Opioids</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614971,1138263,5,8 - daily/almost,8 - daily/almost daily,,,,False,False,False,,,,,,,1138263,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614972,61,NPB,Q5. <u><b>Other</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614972,1138264,1,0 - never,0 - never,,,,False,False,False,,,,,,,1138264,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614972,61,NPB,Q5. <u><b>Other</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614972,1138265,2,5 - once/twice,5 - once/twice,,,,False,False,False,,,,,,,1138265,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614972,61,NPB,Q5. <u><b>Other</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614972,1138266,3,6 - monthly,6 - monthly,,,,False,False,False,,,,,,,1138266,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614972,61,NPB,Q5. <u><b>Other</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614972,1138267,4,7 - weekly,7 - weekly,,,,False,False,False,,,,,,,1138267,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614972,61,NPB,Q5. <u><b>Other</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614972,1138268,5,8 - daily/almost,8 - daily/almost daily,,,,False,False,False,,,,,,,1138268,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614973,62,LBL,<style>span.re span.or span.ye span.gr span.bl span.in span.vi span.bk span.gy{border:1px solid rgb(var(--sweep));padding:1px 4px;border-radius:3px;display:inline-block}span.re{background-color:#eed7db;--sweep:187 95 111}span.or{background-color:#f9e6d5;--sweep:232 157 86}span.ye{background-color:#fbedbf;--sweep:239 185 0}span.gr{background-color:#d7eedd;--sweep:95 186 119}span.bl{background-color:#daf1f2;--sweep:108 198 203}span.in{background-color:#e1e0ee;--sweep:136 131 186}span.vi{background-color:#8b80a7;--sweep:72 61 139}span.bk{background-color:transparent;--sweep:0 0 0}span.gy{background-color:#e9ebee;--sweep:166 175 187}span.vi{display:inline;color:white;text-align:left;font-weight:bold}span.gy{font-style:italic}span.sm{font-size:0.85em}span.tiny{font-size:0.65em}span.footnote{color:DarkGray;font-size:0.8em;font-style:italic}span.alert{animation:pulse 2s linear infinite}@keyframes pulse{0% 100%{background-color:rgba(var(--sweep) 0.25)}50%{background-color:rgba(var(--sweep) 0.65)}}span.shake{animation:ring 3s ease-in-out infinite;transform-origin:top center;display:inline-block}@keyframes ring{0%{transform:rotate(0deg)}3%{transform:rotate(5deg)}6%{transform:rotate(-4deg)}9%{transform:rotate(5deg)}12%{transform:rotate(-4deg)}15%{transform:rotate(5deg)}18%{transform:rotate(-4deg)}21%{transform:rotate(3deg)}24%{transform:rotate(-2deg)}27%{transform:rotate(1deg)}30%{transform:rotate(0deg)}100%{transform:rotate(0deg)}}span.alert{animation:pulse 2s linear infinite}@keyframes pulse{50%{background-color:rgb(var(--sweep))}}span.tooltip-hover{position:relative;display:inline-block;cursor:help}span.tooltip-text{visibility:hidden;opacity:0;position:absolute;top:120%;left:0;width:max-content;max-width:80vw;min-width:120px;white-space:normal;background-color:#333;color:white;border-radius:3px;padding:10px;box-shadow:0 2px 10px rgba(0 0 0 0.2);font-weight:normal;font-size:0.85em;text-align:left;box-sizing:border-box;transform:translateX(10px);transition:opacity 0.25s transform 0.25s cubic-bezier(0.4 0 0.2 1);z-index:1000;pointer-events:none}span.tooltip-hover:hover .tooltip-text span.tooltip-hover:focus-within .tooltip-text{visibility:visible;opacity:1;transform:translateX(0)}span.tooltip-hover::after{content:'?';display:inline-block;width:14px;height:14px;line-height:14px;margin-left:4px;border-radius:50%;background-color:MediumPurple;color:white;font-size:0.75em;font-weight:bold;text-align:center;cursor:help;vertical-align:middle}#questions_container table:has(> tbody > tr > td > input[type='checkbox']) > tbody{display:block}#questions_container table:has(> tbody > tr > td > input[type='checkbox']) > tbody.ext-cb-cols{display:grid}#questions_container table:has(> tbody > tr > td > input[type='checkbox']) > tbody > tr{display:flex;align-items:flex-start;gap:6px;break-inside:avoid;-webkit-column-break-inside:avoid;margin-bottom:8px}#questions_container table:has(> tbody > tr > td > input[type='checkbox']) > tbody > tr > td{display:block;padding:0}#questions_container table:has(> tbody > tr > td > input[type='checkbox']) > tbody > tr > td:first-child{flex:0 0 auto;margin-top:2px}#questions_container table:has(> tbody > tr > td > input[type='checkbox']) > tbody > tr > td:last-child{flex:1 1 auto;min-width:0;white-space:normal;line-height:1.25}#questions_container table{width:auto !important;max-width:880px}#questions_container table:has(input.p-push-btn:nth-of-type(3)):not(:has(.fullwidth)){width:880px !important}#questions_container table:has(.fullwidth){width:880px !important;max-width:880px !important}#questions_container .fullwidth{display:block;width:100%;max-width:100%;box-sizing:border-box}#questions_container img[src*='spacer.gif'][height='5'][width='1']{display:block;height:5px;width:0}#questions_container tr:has([data-visibilitycounter='0']) + tr:has(img[src*='spacer.gif'][height='5'][width='1']){display:none}</style>,False,False,0,False,,,,False,False,True,,R,False,1,7,1,False,False,False,,,,,,,,,,,False,,,,,,False,,,614973,,,,,,,,,,,,,,,,,,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614974,63,LBL,<span class='bk fullwidth'>Q6. Has a friend or relative or anyone else ever expressed concern (or worry) about your use of   __________?<br> If YES  was it within the last 3 months or before that for  __________?</span>,False,False,0,False,,,,False,False,True,,R,False,1,7,0,False,True,False,,,,,,,,,,,False,,,,,,False,,,614974,,,,,,,,,,,,,,,,,,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614975,64,NPB,Q6. <u><b>Tobacco</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614975,1138269,1,0 - no  never,0 - no  never,,,,False,False,False,,,,,,,1138269,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614975,64,NPB,Q6. <u><b>Tobacco</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614975,1138270,2,6 - yes  in the last 3m,6 - yes  in the last 3m,,,,False,False,False,,,,,,,1138270,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614975,64,NPB,Q6. <u><b>Tobacco</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614975,1138271,3,3 - yes  but not in the last 3m,3 - yes  but not in the last 3m,,,,False,False,False,,,,,,,1138271,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614976,65,NPB,Q6. <u><b>Alcohol</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614976,1138272,1,0 - no  never,0 - no  never,,,,False,False,False,,,,,,,1138272,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614976,65,NPB,Q6. <u><b>Alcohol</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614976,1138273,2,6 - yes  in the last 3m,6 - yes  in the last 3m,,,,False,False,False,,,,,,,1138273,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614976,65,NPB,Q6. <u><b>Alcohol</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614976,1138274,3,3 - yes  but not in the last 3m,3 - yes  but not in the last 3m,,,,False,False,False,,,,,,,1138274,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614977,66,NPB,Q6. <u><b>Cannabis</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614977,1138275,1,0 - no  never,0 - no  never,,,,False,False,False,,,,,,,1138275,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614977,66,NPB,Q6. <u><b>Cannabis</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614977,1138276,2,6 - yes  in the last 3m,6 - yes  in the last 3m,,,,False,False,False,,,,,,,1138276,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614977,66,NPB,Q6. <u><b>Cannabis</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614977,1138277,3,3 - yes  but not in the last 3m,3 - yes  but not in the last 3m,,,,False,False,False,,,,,,,1138277,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614978,67,NPB,Q6. <u><b>Cocaine</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614978,1138278,1,0 - no  never,0 - no  never,,,,False,False,False,,,,,,,1138278,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614978,67,NPB,Q6. <u><b>Cocaine</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614978,1138279,2,6 - yes  in the last 3m,6 - yes  in the last 3m,,,,False,False,False,,,,,,,1138279,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614978,67,NPB,Q6. <u><b>Cocaine</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614978,1138280,3,3 - yes  but not in the last 3m,3 - yes  but not in the last 3m,,,,False,False,False,,,,,,,1138280,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614979,68,NPB,Q6. <u><b>Stimulants</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614979,1138281,1,0 - no  never,0 - no  never,,,,False,False,False,,,,,,,1138281,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614979,68,NPB,Q6. <u><b>Stimulants</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614979,1138282,2,6 - yes  in the last 3m,6 - yes  in the last 3m,,,,False,False,False,,,,,,,1138282,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614979,68,NPB,Q6. <u><b>Stimulants</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614979,1138283,3,3 - yes  but not in the last 3m,3 - yes  but not in the last 3m,,,,False,False,False,,,,,,,1138283,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614980,69,NPB,Q6. <u><b>Inhalants</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614980,1138284,1,0 - no  never,0 - no  never,,,,False,False,False,,,,,,,1138284,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614980,69,NPB,Q6. <u><b>Inhalants</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614980,1138285,2,6 - yes  in the last 3m,6 - yes  in the last 3m,,,,False,False,False,,,,,,,1138285,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614980,69,NPB,Q6. <u><b>Inhalants</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614980,1138286,3,3 - yes  but not in the last 3m,3 - yes  but not in the last 3m,,,,False,False,False,,,,,,,1138286,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614981,70,NPB,Q6. <u><b>Sedatives</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614981,1138287,1,0 - no  never,0 - no  never,,,,False,False,False,,,,,,,1138287,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614981,70,NPB,Q6. <u><b>Sedatives</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614981,1138288,2,6 - yes  in the last 3m,6 - yes  in the last 3m,,,,False,False,False,,,,,,,1138288,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614981,70,NPB,Q6. <u><b>Sedatives</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614981,1138289,3,3 - yes  but not in the last 3m,3 - yes  but not in the last 3m,,,,False,False,False,,,,,,,1138289,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614982,71,NPB,Q6. <u><b>Hallucinogens</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614982,1138290,1,0 - no  never,0 - no  never,,,,False,False,False,,,,,,,1138290,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614982,71,NPB,Q6. <u><b>Hallucinogens</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614982,1138291,2,6 - yes  in the last 3m,6 - yes  in the last 3m,,,,False,False,False,,,,,,,1138291,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614982,71,NPB,Q6. <u><b>Hallucinogens</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614982,1138292,3,3 - yes  but not in the last 3m,3 - yes  but not in the last 3m,,,,False,False,False,,,,,,,1138292,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614983,72,NPB,Q6. <u><b>Opioids</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614983,1138293,1,0 - no  never,0 - no  never,,,,False,False,False,,,,,,,1138293,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614983,72,NPB,Q6. <u><b>Opioids</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614983,1138294,2,6 - yes  in the last 3m,6 - yes  in the last 3m,,,,False,False,False,,,,,,,1138294,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614983,72,NPB,Q6. <u><b>Opioids</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614983,1138295,3,3 - yes  but not in the last 3m,3 - yes  but not in the last 3m,,,,False,False,False,,,,,,,1138295,6858
,1435,* 2026 ASSIST-Y (15-17),,0,False,70367,ASSIST-Y (15-17),,2,70366,3,1,,,False,,70367,614984,73,NPB,Q6. <u><b>Other</b></u>,True,True,0,False,,,,False,False,False,,L,False,7,0,0,False,False,False,,,,,,,,,,,False,,,,,,False,,,614984,1138296,1,0 - no  never,0 - no  never,,,,False,False,False,,,,,,,1138296,6858
